Year,Kommune,Species,Group,Taken game,Taken game group
2006,Brønderslev-Dronninglund,Sølvmåge,Måger,194,522
2006,Brønderslev-Dronninglund,Ringdue,Duer,1646,1673
2006,Brønderslev-Dronninglund,Tyrkerdue,Duer,27,1673
2006,Dragør,Agerhøne,Hønsefugle,0,260
2006,Dragør,Fasan,Hønsefugle,260,260
2006,Dragør,Andre dykænder,Andefugle,94,2041
2006,Dragør,Andre svømmeænder,Andefugle,611,2041
2006,Dragør,Atlingand,Andefugle,1,2041
2006,Dragør,Bjergand,Andefugle,1,2041
2006,Dragør,Ederfugl,Andefugle,102,2041
2006,Dragør,Fløjlsand,Andefugle,5,2041
2006,Dragør,Gråand,Andefugle,529,2041
2006,Dragør,Havlit,Andefugle,4,2041
2006,Dragør,Hvinand,Andefugle,31,2041
2006,Dragør,Knarand,Andefugle,6,2041
2006,Dragør,Krikand,Andefugle,371,2041
2006,Dragør,Pibeand,Andefugle,193,2041
2006,Dragør,Skeand,Andefugle,10,2041
2006,Dragør,Sortand,Andefugle,17,2041
2006,Dragør,Spidsand,Andefugle,31,2041
2006,Dragør,Stor skallesluger,Andefugle,2,2041
2006,Dragør,Taffeland,Andefugle,2,2041
2006,Dragør,Toppet skallesluger,Andefugle,4,2041
2006,Dragør,Troldand,Andefugle,27,2041
2006,Dragør,Blisgås,Gæs,5,227
2006,Dragør,Canadagås,Gæs,17,227
2006,Dragør,Grågås,Gæs,90,227
2006,Dragør,Gås,Gæs,114,227
2006,Dragør,Kortnæbbet gås,Gæs,0,227
2006,Dragør,Sædgås,Gæs,1,227
2006,Dragør,Blishøne,Vadefugle,49,62
2006,Dragør,Dobbeltbekkasin,Vadefugle,4,62
2006,Dragør,Skovsneppe,Vadefugle,9,62
2006,Dragør,Dådyr,Hovdyr,15,32
2006,Dragør,Krondyr,Hovdyr,0,32
2006,Dragør,Rådyr,Hovdyr,17,32
2006,Dragør,Sika,Hovdyr,0,32
2006,Dragør,Hare,Støttetandede,212,212
2006,Dragør,Kanin,Støttetandede,0,212
2006,Dragør,Husmår,Rovdyr,0,14
2006,Dragør,Ilder,Rovdyr,0,14
2006,Dragør,Ræv,Rovdyr,14,14
2006,Dragør,Husskade,Kragefugle,119,348
2006,Dragør,Krage,Kragefugle,77,348
2006,Dragør,Råge,Kragefugle,0,348
2006,Dragør,Skarv,Kragefugle,152,348
2006,Dragør,Måge,Måger,184,368
2006,Dragør,Sildemåge,Måger,2,368
2006,Dragør,Svartbag,Måger,45,368
2006,Dragør,Sølvmåge,Måger,137,368
2006,Dragør,Ringdue,Duer,3770,3901
2006,Dragør,Tyrkerdue,Duer,131,3901
2006,Egedal,Agerhøne,Hønsefugle,0,1038
2006,Egedal,Fasan,Hønsefugle,1038,1038
2006,Egedal,Andre dykænder,Andefugle,4,1630
2006,Egedal,Andre svømmeænder,Andefugle,147,1630
2006,Egedal,Atlingand,Andefugle,0,1630
2006,Egedal,Bjergand,Andefugle,0,1630
2006,Egedal,Ederfugl,Andefugle,0,1630
2006,Egedal,Fløjlsand,Andefugle,0,1630
2006,Egedal,Gråand,Andefugle,1331,1630
2006,Egedal,Havlit,Andefugle,0,1630
2006,Egedal,Hvinand,Andefugle,1,1630
2006,Egedal,Knarand,Andefugle,1,1630
2006,Egedal,Krikand,Andefugle,89,1630
2006,Egedal,Pibeand,Andefugle,46,1630
2006,Egedal,Skeand,Andefugle,2,1630
2006,Egedal,Sortand,Andefugle,1,1630
2006,Egedal,Spidsand,Andefugle,7,1630
2006,Egedal,Stor skallesluger,Andefugle,0,1630
2006,Egedal,Taffeland,Andefugle,0,1630
2006,Egedal,Toppet skallesluger,Andefugle,0,1630
2006,Egedal,Troldand,Andefugle,1,1630
2006,Egedal,Blisgås,Gæs,0,17
2006,Egedal,Canadagås,Gæs,1,17
2006,Egedal,Grågås,Gæs,7,17
2006,Egedal,Gås,Gæs,9,17
2006,Egedal,Kortnæbbet gås,Gæs,0,17
2006,Egedal,Sædgås,Gæs,0,17
2006,Egedal,Blishøne,Vadefugle,35,67
2006,Egedal,Dobbeltbekkasin,Vadefugle,3,67
2006,Egedal,Skovsneppe,Vadefugle,29,67
2006,Egedal,Dådyr,Hovdyr,4,278
2006,Egedal,Krondyr,Hovdyr,0,278
2006,Egedal,Rådyr,Hovdyr,272,278
2006,Egedal,Sika,Hovdyr,2,278
2006,Egedal,Hare,Støttetandede,43,43
2006,Egedal,Kanin,Støttetandede,0,43
2006,Egedal,Husmår,Rovdyr,6,115
2006,Egedal,Ilder,Rovdyr,2,115
2006,Egedal,Ræv,Rovdyr,107,115
2006,Egedal,Husskade,Kragefugle,463,1036
2006,Egedal,Krage,Kragefugle,332,1036
2006,Egedal,Råge,Kragefugle,241,1036
2006,Egedal,Skarv,Kragefugle,0,1036
2006,Egedal,Måge,Måger,18,35
2006,Egedal,Sildemåge,Måger,0,35
2006,Egedal,Svartbag,Måger,4,35
2006,Egedal,Sølvmåge,Måger,13,35
2006,Egedal,Ringdue,Duer,3263,3294
2006,Egedal,Tyrkerdue,Duer,31,3294
2006,Esbjerg,Agerhøne,Hønsefugle,601,2951
2006,Esbjerg,Fasan,Hønsefugle,2350,2951
2006,Esbjerg,Andre dykænder,Andefugle,681,22806
2006,Esbjerg,Andre svømmeænder,Andefugle,6223,22806
2006,Esbjerg,Atlingand,Andefugle,6,22806
2006,Esbjerg,Bjergand,Andefugle,8,22806
2006,Esbjerg,Ederfugl,Andefugle,3292,22806
2006,Esbjerg,Fløjlsand,Andefugle,37,22806
2006,Esbjerg,Gråand,Andefugle,5706,22806
2006,Esbjerg,Havlit,Andefugle,30,22806
2006,Esbjerg,Hvinand,Andefugle,226,22806
2006,Esbjerg,Knarand,Andefugle,57,22806
2006,Esbjerg,Krikand,Andefugle,3780,22806
2006,Esbjerg,Pibeand,Andefugle,1967,22806
2006,Esbjerg,Skeand,Andefugle,97,22806
2006,Esbjerg,Sortand,Andefugle,123,22806
2006,Esbjerg,Spidsand,Andefugle,315,22806
2006,Esbjerg,Stor skallesluger,Andefugle,16,22806
2006,Esbjerg,Taffeland,Andefugle,17,22806
2006,Esbjerg,Toppet skallesluger,Andefugle,32,22806
2006,Esbjerg,Troldand,Andefugle,193,22806
2006,Esbjerg,Blisgås,Gæs,21,1167
2006,Esbjerg,Canadagås,Gæs,30,1167
2006,Esbjerg,Grågås,Gæs,391,1167
2006,Esbjerg,Gås,Gæs,583,1167
2006,Esbjerg,Kortnæbbet gås,Gæs,137,1167
2006,Esbjerg,Sædgås,Gæs,5,1167
2006,Esbjerg,Blishøne,Vadefugle,99,2566
2006,Esbjerg,Dobbeltbekkasin,Vadefugle,643,2566
2006,Esbjerg,Skovsneppe,Vadefugle,1824,2566
2006,Esbjerg,Dådyr,Hovdyr,13,1502
2006,Esbjerg,Krondyr,Hovdyr,62,1502
2006,Esbjerg,Rådyr,Hovdyr,1427,1502
2006,Esbjerg,Sika,Hovdyr,0,1502
2006,Esbjerg,Hare,Støttetandede,1026,1059
2006,Esbjerg,Kanin,Støttetandede,33,1059
2006,Esbjerg,Husmår,Rovdyr,39,866
2006,Esbjerg,Ilder,Rovdyr,11,866
2006,Esbjerg,Ræv,Rovdyr,816,866
2006,Esbjerg,Husskade,Kragefugle,361,2839
2006,Esbjerg,Krage,Kragefugle,771,2839
2006,Esbjerg,Råge,Kragefugle,1650,2839
2006,Esbjerg,Skarv,Kragefugle,57,2839
2006,Esbjerg,Måge,Måger,437,875
2006,Esbjerg,Sildemåge,Måger,5,875
2006,Esbjerg,Svartbag,Måger,108,875
2006,Esbjerg,Sølvmåge,Måger,325,875
2006,Esbjerg,Ringdue,Duer,2522,2602
2006,Esbjerg,Tyrkerdue,Duer,80,2602
2006,Faaborg-Midtfyn,Agerhøne,Hønsefugle,391,23130
2006,Faaborg-Midtfyn,Fasan,Hønsefugle,22739,23130
2006,Faaborg-Midtfyn,Andre dykænder,Andefugle,317,29892
2006,Faaborg-Midtfyn,Andre svømmeænder,Andefugle,1509,29892
2006,Faaborg-Midtfyn,Atlingand,Andefugle,2,29892
2006,Faaborg-Midtfyn,Bjergand,Andefugle,4,29892
2006,Faaborg-Midtfyn,Ederfugl,Andefugle,4442,29892
2006,Faaborg-Midtfyn,Fløjlsand,Andefugle,17,29892
2006,Faaborg-Midtfyn,Gråand,Andefugle,21797,29892
2006,Faaborg-Midtfyn,Havlit,Andefugle,14,29892
2006,Faaborg-Midtfyn,Hvinand,Andefugle,105,29892
2006,Faaborg-Midtfyn,Knarand,Andefugle,14,29892
2006,Faaborg-Midtfyn,Krikand,Andefugle,917,29892
2006,Faaborg-Midtfyn,Pibeand,Andefugle,477,29892
2006,Faaborg-Midtfyn,Skeand,Andefugle,24,29892
2006,Faaborg-Midtfyn,Sortand,Andefugle,57,29892
2006,Faaborg-Midtfyn,Spidsand,Andefugle,76,29892
2006,Faaborg-Midtfyn,Stor skallesluger,Andefugle,7,29892
2006,Faaborg-Midtfyn,Taffeland,Andefugle,8,29892
2006,Faaborg-Midtfyn,Toppet skallesluger,Andefugle,15,29892
2006,Faaborg-Midtfyn,Troldand,Andefugle,90,29892
2006,Faaborg-Midtfyn,Blisgås,Gæs,10,1356
2006,Faaborg-Midtfyn,Canadagås,Gæs,23,1356
2006,Faaborg-Midtfyn,Grågås,Gæs,637,1356
2006,Faaborg-Midtfyn,Gås,Gæs,678,1356
2006,Faaborg-Midtfyn,Kortnæbbet gås,Gæs,8,1356
2006,Faaborg-Midtfyn,Sædgås,Gæs,0,1356
2006,Faaborg-Midtfyn,Blishøne,Vadefugle,422,1258
2006,Faaborg-Midtfyn,Dobbeltbekkasin,Vadefugle,73,1258
2006,Faaborg-Midtfyn,Skovsneppe,Vadefugle,763,1258
2006,Faaborg-Midtfyn,Dådyr,Hovdyr,86,1365
2006,Faaborg-Midtfyn,Krondyr,Hovdyr,3,1365
2006,Faaborg-Midtfyn,Rådyr,Hovdyr,1276,1365
2006,Faaborg-Midtfyn,Sika,Hovdyr,0,1365
2006,Faaborg-Midtfyn,Hare,Støttetandede,1377,1377
2006,Faaborg-Midtfyn,Kanin,Støttetandede,0,1377
2006,Faaborg-Midtfyn,Husmår,Rovdyr,205,828
2006,Faaborg-Midtfyn,Ilder,Rovdyr,46,828
2006,Faaborg-Midtfyn,Ræv,Rovdyr,577,828
2006,Faaborg-Midtfyn,Husskade,Kragefugle,388,3816
2006,Faaborg-Midtfyn,Krage,Kragefugle,1099,3816
2006,Faaborg-Midtfyn,Råge,Kragefugle,2308,3816
2006,Faaborg-Midtfyn,Skarv,Kragefugle,21,3816
2006,Faaborg-Midtfyn,Måge,Måger,352,705
2006,Faaborg-Midtfyn,Sildemåge,Måger,4,705
2006,Faaborg-Midtfyn,Svartbag,Måger,87,705
2006,Faaborg-Midtfyn,Sølvmåge,Måger,262,705
2006,Faaborg-Midtfyn,Ringdue,Duer,4607,4647
2006,Faaborg-Midtfyn,Tyrkerdue,Duer,40,4647
2006,Fanø,Agerhøne,Hønsefugle,3,46
2006,Fanø,Fasan,Hønsefugle,43,46
2006,Fanø,Andre dykænder,Andefugle,24,1939
2006,Fanø,Andre svømmeænder,Andefugle,751,1939
2006,Fanø,Atlingand,Andefugle,1,1939
2006,Fanø,Bjergand,Andefugle,0,1939
2006,Fanø,Ederfugl,Andefugle,123,1939
2006,Fanø,Fløjlsand,Andefugle,1,1939
2006,Fanø,Gråand,Andefugle,266,1939
2006,Fanø,Havlit,Andefugle,1,1939
2006,Fanø,Hvinand,Andefugle,8,1939
2006,Fanø,Knarand,Andefugle,7,1939
2006,Fanø,Krikand,Andefugle,456,1939
2006,Fanø,Pibeand,Andefugle,237,1939
2006,Fanø,Skeand,Andefugle,12,1939
2006,Fanø,Sortand,Andefugle,4,1939
2006,Fanø,Spidsand,Andefugle,38,1939
2006,Fanø,Stor skallesluger,Andefugle,1,1939
2006,Fanø,Taffeland,Andefugle,1,1939
2006,Fanø,Toppet skallesluger,Andefugle,1,1939
2006,Fanø,Troldand,Andefugle,7,1939
2006,Fanø,Blisgås,Gæs,1,45
2006,Fanø,Canadagås,Gæs,1,45
2006,Fanø,Grågås,Gæs,15,45
2006,Fanø,Gås,Gæs,23,45
2006,Fanø,Kortnæbbet gås,Gæs,5,45
2006,Fanø,Sædgås,Gæs,0,45
2006,Fanø,Blishøne,Vadefugle,3,803
2006,Fanø,Dobbeltbekkasin,Vadefugle,28,803
2006,Fanø,Skovsneppe,Vadefugle,772,803
2006,Fanø,Dådyr,Hovdyr,0,90
2006,Fanø,Krondyr,Hovdyr,2,90
2006,Fanø,Rådyr,Hovdyr,88,90
2006,Fanø,Sika,Hovdyr,0,90
2006,Fanø,Hare,Støttetandede,121,543
2006,Fanø,Kanin,Støttetandede,422,543
2006,Fanø,Husmår,Rovdyr,0,41
2006,Fanø,Ilder,Rovdyr,0,41
2006,Fanø,Ræv,Rovdyr,41,41
2006,Fanø,Husskade,Kragefugle,103,291
2006,Fanø,Krage,Kragefugle,171,291
2006,Fanø,Råge,Kragefugle,17,291
2006,Fanø,Skarv,Kragefugle,0,291
2006,Fanø,Måge,Måger,6,11
2006,Fanø,Sildemåge,Måger,0,11
2006,Fanø,Svartbag,Måger,1,11
2006,Fanø,Sølvmåge,Måger,4,11
2006,Fanø,Ringdue,Duer,398,403
2006,Fanø,Tyrkerdue,Duer,5,403
2006,Favrskov,Agerhøne,Hønsefugle,84,6779
2006,Favrskov,Fasan,Hønsefugle,6695,6779
2006,Favrskov,Andre dykænder,Andefugle,11,5426
2006,Favrskov,Andre svømmeænder,Andefugle,220,5426
2006,Favrskov,Atlingand,Andefugle,0,5426
2006,Favrskov,Bjergand,Andefugle,0,5426
2006,Favrskov,Ederfugl,Andefugle,18,5426
2006,Favrskov,Fløjlsand,Andefugle,1,5426
2006,Favrskov,Gråand,Andefugle,4946,5426
2006,Favrskov,Havlit,Andefugle,0,5426
2006,Favrskov,Hvinand,Andefugle,4,5426
2006,Favrskov,Knarand,Andefugle,2,5426
2006,Favrskov,Krikand,Andefugle,134,5426
2006,Favrskov,Pibeand,Andefugle,70,5426
2006,Favrskov,Skeand,Andefugle,3,5426
2006,Favrskov,Sortand,Andefugle,2,5426
2006,Favrskov,Spidsand,Andefugle,11,5426
2006,Favrskov,Stor skallesluger,Andefugle,0,5426
2006,Favrskov,Taffeland,Andefugle,0,5426
2006,Favrskov,Toppet skallesluger,Andefugle,1,5426
2006,Favrskov,Troldand,Andefugle,3,5426
2006,Favrskov,Blisgås,Gæs,0,3
2006,Favrskov,Canadagås,Gæs,0,3
2006,Favrskov,Grågås,Gæs,1,3
2006,Favrskov,Gås,Gæs,2,3
2006,Favrskov,Kortnæbbet gås,Gæs,0,3
2006,Favrskov,Sædgås,Gæs,0,3
2006,Favrskov,Blishøne,Vadefugle,20,482
2006,Favrskov,Dobbeltbekkasin,Vadefugle,100,482
2006,Favrskov,Skovsneppe,Vadefugle,362,482
2006,Favrskov,Dådyr,Hovdyr,25,1470
2006,Favrskov,Krondyr,Hovdyr,38,1470
2006,Favrskov,Rådyr,Hovdyr,1267,1470
2006,Favrskov,Sika,Hovdyr,140,1470
2006,Favrskov,Hare,Støttetandede,333,333
2006,Favrskov,Kanin,Støttetandede,0,333
2006,Favrskov,Husmår,Rovdyr,23,395
2006,Favrskov,Ilder,Rovdyr,5,395
2006,Favrskov,Ræv,Rovdyr,367,395
2006,Favrskov,Husskade,Kragefugle,238,3067
2006,Favrskov,Krage,Kragefugle,698,3067
2006,Favrskov,Råge,Kragefugle,2131,3067
2006,Favrskov,Skarv,Kragefugle,0,3067
2006,Favrskov,Måge,Måger,228,455
2006,Favrskov,Sildemåge,Måger,2,455
2006,Favrskov,Svartbag,Måger,56,455
2006,Favrskov,Sølvmåge,Måger,169,455
2006,Favrskov,Ringdue,Duer,1003,1020
2006,Favrskov,Tyrkerdue,Duer,17,1020
2006,Faxe,Agerhøne,Hønsefugle,571,30750
2006,Faxe,Fasan,Hønsefugle,30179,30750
2006,Faxe,Andre dykænder,Andefugle,221,14065
2006,Faxe,Andre svømmeænder,Andefugle,1056,14065
2006,Faxe,Atlingand,Andefugle,1,14065
2006,Faxe,Bjergand,Andefugle,2,14065
2006,Faxe,Ederfugl,Andefugle,238,14065
2006,Faxe,Fløjlsand,Andefugle,12,14065
2006,Faxe,Gråand,Andefugle,11273,14065
2006,Faxe,Havlit,Andefugle,10,14065
2006,Faxe,Hvinand,Andefugle,73,14065
2006,Faxe,Knarand,Andefugle,10,14065
2006,Faxe,Krikand,Andefugle,641,14065
2006,Faxe,Pibeand,Andefugle,334,14065
2006,Faxe,Skeand,Andefugle,16,14065
2006,Faxe,Sortand,Andefugle,40,14065
2006,Faxe,Spidsand,Andefugle,54,14065
2006,Faxe,Stor skallesluger,Andefugle,5,14065
2006,Faxe,Taffeland,Andefugle,6,14065
2006,Faxe,Toppet skallesluger,Andefugle,10,14065
2006,Faxe,Troldand,Andefugle,63,14065
2006,Faxe,Blisgås,Gæs,2,265
2006,Faxe,Canadagås,Gæs,57,265
2006,Faxe,Grågås,Gæs,71,265
2006,Faxe,Gås,Gæs,133,265
2006,Faxe,Kortnæbbet gås,Gæs,0,265
2006,Faxe,Sædgås,Gæs,2,265
2006,Faxe,Blishøne,Vadefugle,344,805
2006,Faxe,Dobbeltbekkasin,Vadefugle,47,805
2006,Faxe,Skovsneppe,Vadefugle,414,805
2006,Faxe,Dådyr,Hovdyr,66,1860
2006,Faxe,Krondyr,Hovdyr,7,1860
2006,Faxe,Rådyr,Hovdyr,1787,1860
2006,Faxe,Sika,Hovdyr,0,1860
2006,Faxe,Hare,Støttetandede,801,801
2006,Faxe,Kanin,Støttetandede,0,801
2006,Faxe,Husmår,Rovdyr,16,327
2006,Faxe,Ilder,Rovdyr,39,327
2006,Faxe,Ræv,Rovdyr,272,327
2006,Faxe,Husskade,Kragefugle,565,4564
2006,Faxe,Krage,Kragefugle,1566,4564
2006,Faxe,Råge,Kragefugle,2433,4564
2006,Faxe,Skarv,Kragefugle,0,4564
2006,Faxe,Måge,Måger,163,326
2006,Faxe,Sildemåge,Måger,2,326
2006,Faxe,Svartbag,Måger,40,326
2006,Faxe,Sølvmåge,Måger,121,326
2006,Faxe,Ringdue,Duer,5219,5283
2006,Faxe,Tyrkerdue,Duer,64,5283
2006,Fredensborg,Agerhøne,Hønsefugle,12,927
2006,Fredensborg,Fasan,Hønsefugle,915,927
2006,Fredensborg,Andre dykænder,Andefugle,47,2285
2006,Fredensborg,Andre svømmeænder,Andefugle,83,2285
2006,Fredensborg,Atlingand,Andefugle,0,2285
2006,Fredensborg,Bjergand,Andefugle,1,2285
2006,Fredensborg,Ederfugl,Andefugle,73,2285
2006,Fredensborg,Fløjlsand,Andefugle,3,2285
2006,Fredensborg,Gråand,Andefugle,1953,2285
2006,Fredensborg,Havlit,Andefugle,2,2285
2006,Fredensborg,Hvinand,Andefugle,16,2285
2006,Fredensborg,Knarand,Andefugle,1,2285
2006,Fredensborg,Krikand,Andefugle,50,2285
2006,Fredensborg,Pibeand,Andefugle,26,2285
2006,Fredensborg,Skeand,Andefugle,1,2285
2006,Fredensborg,Sortand,Andefugle,8,2285
2006,Fredensborg,Spidsand,Andefugle,4,2285
2006,Fredensborg,Stor skallesluger,Andefugle,1,2285
2006,Fredensborg,Taffeland,Andefugle,1,2285
2006,Fredensborg,Toppet skallesluger,Andefugle,2,2285
2006,Fredensborg,Troldand,Andefugle,13,2285
2006,Fredensborg,Blisgås,Gæs,1,60
2006,Fredensborg,Canadagås,Gæs,5,60
2006,Fredensborg,Grågås,Gæs,24,60
2006,Fredensborg,Gås,Gæs,30,60
2006,Fredensborg,Kortnæbbet gås,Gæs,0,60
2006,Fredensborg,Sædgås,Gæs,0,60
2006,Fredensborg,Blishøne,Vadefugle,62,96
2006,Fredensborg,Dobbeltbekkasin,Vadefugle,8,96
2006,Fredensborg,Skovsneppe,Vadefugle,26,96
2006,Fredensborg,Dådyr,Hovdyr,17,368
2006,Fredensborg,Krondyr,Hovdyr,3,368
2006,Fredensborg,Rådyr,Hovdyr,348,368
2006,Fredensborg,Sika,Hovdyr,0,368
2006,Fredensborg,Hare,Støttetandede,34,34
2006,Fredensborg,Kanin,Støttetandede,0,34
2006,Fredensborg,Husmår,Rovdyr,0,145
2006,Fredensborg,Ilder,Rovdyr,1,145
2006,Fredensborg,Ræv,Rovdyr,144,145
2006,Fredensborg,Husskade,Kragefugle,459,1096
2006,Fredensborg,Krage,Kragefugle,306,1096
2006,Fredensborg,Råge,Kragefugle,331,1096
2006,Fredensborg,Skarv,Kragefugle,0,1096
2006,Fredensborg,Måge,Måger,104,208
2006,Fredensborg,Sildemåge,Måger,1,208
2006,Fredensborg,Svartbag,Måger,26,208
2006,Fredensborg,Sølvmåge,Måger,77,208
2006,Fredensborg,Ringdue,Duer,2956,2959
2006,Fredensborg,Tyrkerdue,Duer,3,2959
2006,Fredericia,Agerhøne,Hønsefugle,26,781
2006,Fredericia,Fasan,Hønsefugle,755,781
2006,Fredericia,Andre dykænder,Andefugle,101,2887
2006,Fredericia,Andre svømmeænder,Andefugle,187,2887
2006,Fredericia,Atlingand,Andefugle,0,2887
2006,Fredericia,Bjergand,Andefugle,1,2887
2006,Fredericia,Ederfugl,Andefugle,1002,2887
2006,Fredericia,Fløjlsand,Andefugle,5,2887
2006,Fredericia,Gråand,Andefugle,1309,2887
2006,Fredericia,Havlit,Andefugle,5,2887
2006,Fredericia,Hvinand,Andefugle,33,2887
2006,Fredericia,Knarand,Andefugle,2,2887
2006,Fredericia,Krikand,Andefugle,114,2887
2006,Fredericia,Pibeand,Andefugle,59,2887
2006,Fredericia,Skeand,Andefugle,3,2887
2006,Fredericia,Sortand,Andefugle,18,2887
2006,Fredericia,Spidsand,Andefugle,9,2887
2006,Fredericia,Stor skallesluger,Andefugle,2,2887
2006,Fredericia,Taffeland,Andefugle,3,2887
2006,Fredericia,Toppet skallesluger,Andefugle,5,2887
2006,Fredericia,Troldand,Andefugle,29,2887
2006,Fredericia,Blisgås,Gæs,3,153
2006,Fredericia,Canadagås,Gæs,4,153
2006,Fredericia,Grågås,Gæs,51,153
2006,Fredericia,Gås,Gæs,76,153
2006,Fredericia,Kortnæbbet gås,Gæs,18,153
2006,Fredericia,Sædgås,Gæs,1,153
2006,Fredericia,Blishøne,Vadefugle,30,162
2006,Fredericia,Dobbeltbekkasin,Vadefugle,79,162
2006,Fredericia,Skovsneppe,Vadefugle,53,162
2006,Fredericia,Dådyr,Hovdyr,2,414
2006,Fredericia,Krondyr,Hovdyr,0,414
2006,Fredericia,Rådyr,Hovdyr,412,414
2006,Fredericia,Sika,Hovdyr,0,414
2006,Fredericia,Hare,Støttetandede,119,119
2006,Fredericia,Kanin,Støttetandede,0,119
2006,Fredericia,Husmår,Rovdyr,6,89
2006,Fredericia,Ilder,Rovdyr,0,89
2006,Fredericia,Ræv,Rovdyr,83,89
2006,Fredericia,Husskade,Kragefugle,125,1154
2006,Fredericia,Krage,Kragefugle,202,1154
2006,Fredericia,Råge,Kragefugle,390,1154
2006,Fredericia,Skarv,Kragefugle,437,1154
2006,Fredericia,Måge,Måger,91,182
2006,Fredericia,Sildemåge,Måger,1,182
2006,Fredericia,Svartbag,Måger,22,182
2006,Fredericia,Sølvmåge,Måger,68,182
2006,Fredericia,Ringdue,Duer,847,877
2006,Fredericia,Tyrkerdue,Duer,30,877
2006,Frederiksberg,Agerhøne,Hønsefugle,0,66
2006,Frederiksberg,Fasan,Hønsefugle,66,66
2006,Frederiksberg,Andre dykænder,Andefugle,0,127
2006,Frederiksberg,Andre svømmeænder,Andefugle,8,127
2006,Frederiksberg,Atlingand,Andefugle,0,127
2006,Frederiksberg,Bjergand,Andefugle,0,127
2006,Frederiksberg,Ederfugl,Andefugle,2,127
2006,Frederiksberg,Fløjlsand,Andefugle,0,127
2006,Frederiksberg,Gråand,Andefugle,109,127
2006,Frederiksberg,Havlit,Andefugle,0,127
2006,Frederiksberg,Hvinand,Andefugle,0,127
2006,Frederiksberg,Knarand,Andefugle,0,127
2006,Frederiksberg,Krikand,Andefugle,5,127
2006,Frederiksberg,Pibeand,Andefugle,3,127
2006,Frederiksberg,Skeand,Andefugle,0,127
2006,Frederiksberg,Sortand,Andefugle,0,127
2006,Frederiksberg,Spidsand,Andefugle,0,127
2006,Frederiksberg,Stor skallesluger,Andefugle,0,127
2006,Frederiksberg,Taffeland,Andefugle,0,127
2006,Frederiksberg,Toppet skallesluger,Andefugle,0,127
2006,Frederiksberg,Troldand,Andefugle,0,127
2006,Frederiksberg,Blisgås,Gæs,0,0
2006,Frederiksberg,Canadagås,Gæs,0,0
2006,Frederiksberg,Grågås,Gæs,0,0
2006,Frederiksberg,Gås,Gæs,0,0
2006,Frederiksberg,Kortnæbbet gås,Gæs,0,0
2006,Frederiksberg,Sædgås,Gæs,0,0
2006,Frederiksberg,Blishøne,Vadefugle,0,6
2006,Frederiksberg,Dobbeltbekkasin,Vadefugle,0,6
2006,Frederiksberg,Skovsneppe,Vadefugle,6,6
2006,Frederiksberg,Dådyr,Hovdyr,0,23
2006,Frederiksberg,Krondyr,Hovdyr,0,23
2006,Frederiksberg,Rådyr,Hovdyr,23,23
2006,Frederiksberg,Sika,Hovdyr,0,23
2006,Frederiksberg,Hare,Støttetandede,4,4
2006,Frederiksberg,Kanin,Støttetandede,0,4
2006,Frederiksberg,Husmår,Rovdyr,0,16
2006,Frederiksberg,Ilder,Rovdyr,1,16
2006,Frederiksberg,Ræv,Rovdyr,15,16
2006,Frederiksberg,Husskade,Kragefugle,16,47
2006,Frederiksberg,Krage,Kragefugle,3,47
2006,Frederiksberg,Råge,Kragefugle,28,47
2006,Frederiksberg,Skarv,Kragefugle,0,47
2006,Frederiksberg,Måge,Måger,0,0
2006,Frederiksberg,Sildemåge,Måger,0,0
2006,Frederiksberg,Svartbag,Måger,0,0
2006,Frederiksberg,Sølvmåge,Måger,0,0
2006,Frederiksberg,Ringdue,Duer,83,83
2006,Frederiksberg,Tyrkerdue,Duer,0,83
2006,Frederikshavn,Agerhøne,Hønsefugle,157,2650
2006,Frederikshavn,Fasan,Hønsefugle,2493,2650
2006,Frederikshavn,Andre dykænder,Andefugle,260,5401
2006,Frederikshavn,Andre svømmeænder,Andefugle,539,5401
2006,Frederikshavn,Atlingand,Andefugle,1,5401
2006,Frederikshavn,Bjergand,Andefugle,3,5401
2006,Frederikshavn,Ederfugl,Andefugle,1474,5401
2006,Frederikshavn,Fløjlsand,Andefugle,14,5401
2006,Frederikshavn,Gråand,Andefugle,2330,5401
2006,Frederikshavn,Havlit,Andefugle,12,5401
2006,Frederikshavn,Hvinand,Andefugle,86,5401
2006,Frederikshavn,Knarand,Andefugle,5,5401
2006,Frederikshavn,Krikand,Andefugle,327,5401
2006,Frederikshavn,Pibeand,Andefugle,170,5401
2006,Frederikshavn,Skeand,Andefugle,8,5401
2006,Frederikshavn,Sortand,Andefugle,47,5401
2006,Frederikshavn,Spidsand,Andefugle,27,5401
2006,Frederikshavn,Stor skallesluger,Andefugle,6,5401
2006,Frederikshavn,Taffeland,Andefugle,6,5401
2006,Frederikshavn,Toppet skallesluger,Andefugle,12,5401
2006,Frederikshavn,Troldand,Andefugle,74,5401
2006,Frederikshavn,Blisgås,Gæs,3,159
2006,Frederikshavn,Canadagås,Gæs,4,159
2006,Frederikshavn,Grågås,Gæs,53,159
2006,Frederikshavn,Gås,Gæs,79,159
2006,Frederikshavn,Kortnæbbet gås,Gæs,19,159
2006,Frederikshavn,Sædgås,Gæs,1,159
2006,Frederikshavn,Blishøne,Vadefugle,6,795
2006,Frederikshavn,Dobbeltbekkasin,Vadefugle,189,795
2006,Frederikshavn,Skovsneppe,Vadefugle,600,795
